   -0.998894010200592986E+00    0.677070710145678767E+01    0.333705762063823563E+01    0.381881868016627868E+01   -0.482631238523523720E+01
   -0.765351063508255436E+00    0.594127743168012934E+01    0.330173101663806889E+01    0.375597995584674393E+01   -0.481244686881560213E+01
   -0.767952244159599395E+00    0.590955884339597670E+01    0.320034013204409407E+01    0.396750063263315100E+01   -0.480891485689853226E+01
   -0.936562865557128088E+00    0.650603029508462161E+01    0.322454996636288538E+01    0.364178922231491642E+01   -0.480882108059713342E+01
   -0.955166682310947479E+00    0.658980388574982978E+01    0.332275930586193669E+01    0.405595048543843184E+01   -0.475454784462986613E+01
   -0.593674852690131427E+00    0.535145543000571600E+01    0.331138298711597212E+01    0.354684236713047829E+01   -0.474607429733690900E+01
   -0.821839503403581917E+00    0.611112710446606044E+01    0.324577986588613232E+01    0.407000676061534428E+01   -0.474113284783836519E+01
   -0.885099723980182551E+00    0.632586143098803255E+01    0.321194005498118207E+01    0.356062452280239317E+01   -0.472085533449268979E+01
   -0.596005044330124578E+00    0.536241667347587292E+01    0.324895759892666058E+01    0.350468810488630744E+01   -0.471669397825006342E+01
   -0.989766404690707313E+00    0.674001036859263714E+01    0.334187970158774839E+01    0.382331502558811209E+01   -0.470691027350737112E+01
   -0.687100354757428589E+00    0.568536092317310615E+01    0.320293579818611063E+01    0.359347677926128695E+01   -0.470612151038741899E+01
   -0.103151741944657083E+01    0.685755218835182667E+01    0.331768767280516652E+01    0.367442908181814465E+01   -0.470207020926203700E+01
   -0.778753088022898776E+00    0.594662976156208067E+01    0.333861153069948013E+01    0.396385827007108826E+01   -0.469980068772157011E+01
   -0.884004675448658572E+00    0.632434418517308039E+01    0.326014196892837393E+01    0.361384862660638317E+01   -0.467393080116602544E+01
   -0.911928724149964065E+00    0.647157854206225291E+01    0.332243650652946432E+01    0.398021581244835909E+01   -0.467244853624114587E+01
   -0.596957566268212059E+00    0.536359606402793254E+01    0.331050170545982869E+01    0.353759881955961841E+01   -0.466545000712945157E+01
   -0.861374440310977985E+00    0.624731127207262382E+01    0.337515048147782037E+01    0.384076477362048063E+01   -0.464723758905416062E+01
   -0.693310344070955153E+00    0.567517037713754569E+01    0.324442762481644476E+01    0.371054702673737413E+01   -0.464293136277714247E+01
   -0.108081591467640203E+01    0.702747444370169116E+01    0.338705477731076066E+01    0.359449169106329069E+01   -0.463893374893216404E+01
   -0.883940702831065073E+00    0.636591622981991545E+01    0.327843039353094623E+01    0.370909285095918095E+01   -0.463554662881044610E+01
   -0.684893579940814679E+00    0.563950480038072399E+01    0.343579547867632362E+01    0.369336153321154415E+01   -0.462965845418515798E+01
   -0.950062468865232601E+00    0.658778749005034037E+01    0.324398221180714330E+01    0.413191588201202187E+01   -0.462405840121194522E+01
   -0.788054477513815410E+00    0.603266890858625970E+01    0.325350527790956257E+01    0.362899989148440572E+01   -0.461716034379640661E+01
   -0.648742142199659977E+00    0.551183898163128383E+01    0.345016433579422532E+01    0.360375111089199018E+01   -0.461422452805019478E+01
   -0.740605218651662511E+00    0.581907287342823309E+01    0.334809708306456288E+01    0.389746677678194420E+01   -0.458306240591944913E+01
   -0.103090239111995330E+01    0.686614140891574465E+01    0.339069022014931232E+01    0.373843256366393550E+01   -0.458058252697145019E+01
   -0.103137600936326113E+01    0.689639053744843800E+01    0.347537513135957399E+01    0.404825206755380140E+01   -0.457817966710993218E+01
   -0.757876329301398144E+00    0.588924325369996282E+01    0.347813669222424915E+01    0.363462198168424511E+01   -0.456070326365538836E+01
   -0.969545382502551290E+00    0.664054548914637977E+01    0.330727745450421651E+01    0.380485242843157323E+01   -0.455514844765398763E+01
   -0.785035488841046236E+00    0.597060710869325284E+01    0.334869203115595360E+01    0.389224792620198912E+01   -0.455061109571647560E+01
   -0.790315992094899888E+00    0.598905695866331200E+01    0.337392322688873358E+01    0.400177425882742366E+01   -0.454035014529441305E+01
   -0.869673097150885921E+00    0.631178460716434309E+01    0.347904092062180759E+01    0.375986691278042429E+01   -0.453535639138294311E+01
   -0.102374614561083010E+01    0.683520268631276551E+01    0.330232294018256045E+01    0.370548244534997950E+01   -0.452720690379143598E+01
   -0.736779559771240766E+00    0.581284821625104087E+01    0.326241932033767723E+01    0.388840033627430692E+01   -0.449126927088361860E+01
   -0.822116083873449588E+00    0.614261888398912248E+01    0.338019287596128271E+01    0.378502550177396113E+01   -0.448974763144248357E+01
   -0.729110437412734846E+00    0.580208203571495318E+01    0.324462843720880345E+01    0.350325147104681056E+01   -0.448438692744365586E+01
   -0.787636421197055459E+00    0.599193386060826505E+01    0.334581645911224612E+01    0.366179410857839516E+01   -0.448337912549860818E+01
   -0.657069511411359386E+00    0.555266639826825426E+01    0.332050709242324604E+01    0.359080408054906597E+01   -0.447997548470042695E+01
   -0.985791023247362119E+00    0.672327205399531103E+01    0.329365524777738239E+01    0.386007770825073138E+01   -0.446652510409070036E+01
   -0.100345999955822140E+01    0.675982687118185588E+01    0.325430694709195611E+01    0.371067287292196513E+01   -0.446650722737315053E+01
   -0.987582944933623974E+00    0.670967119937688850E+01    0.322831010157617726E+01    0.377477457357163271E+01   -0.445240295256614349E+01
   -0.973430228609453607E+00    0.668775345925023412E+01    0.333100364704972929E+01    0.409922875918087470E+01   -0.444464163975875959E+01
   -0.947485779400738970E+00    0.658960159340046481E+01    0.341272617154772195E+01    0.371290159951499676E+01   -0.443126261781066333E+01
   -0.608832739165148462E+00    0.538495263777927580E+01    0.340728434819589632E+01    0.358812275947713522E+01   -0.442455269131163575E+01
   -0.967196108511133801E+00    0.663999137141282691E+01    0.335100656610996506E+01    0.411861276373956287E+01   -0.442188307208794118E+01
   -0.880120163039447512E+00    0.633050661625230582E+01    0.327577464013985686E+01    0.410387833028570892E+01   -0.441351884472593081E+01
   -0.809101558680109356E+00    0.606078245220575162E+01    0.319959420242169656E+01    0.370059175038889343E+01   -0.440751736742031230E+01
   -0.972455286752920145E+00    0.666076931700629160E+01    0.338184733992685516E+01    0.388168737282273035E+01   -0.438958090491951669E+01
   -0.998798186665694754E+00    0.676445493802464703E+01    0.340725044744603922E+01    0.364742629654194150E+01   -0.438365749481335509E+01
   -0.923907476110070291E+00    0.648341069109468116E+01    0.337042524866448456E+01    0.411151229629304193E+01   -0.438143595751892700E+01
   -0.859807022398344500E+00    0.624007818700890926E+01    0.316574944782368828E+01    0.392378093739652067E+01   -0.438126042925193904E+01
   -0.905765283534613275E+00    0.641000263121061131E+01    0.344544361590990977E+01    0.366228371669650699E+01   -0.438097116652289831E+01
   -0.106342621530866444E+01    0.698183830092518498E+01    0.341584328502965162E+01    0.357937244134514643E+01   -0.438096264187801854E+01
   -0.100872535200991620E+01    0.681011166501349852E+01    0.331702757979265650E+01    0.403558932463005160E+01   -0.437994890515145130E+01
   -0.705434429440939814E+00    0.573624085729388167E+01    0.324896740945377616E+01    0.365855965372092617E+01   -0.437467917408172102E+01
   -0.688227402183911430E+00    0.565376376787063073E+01    0.337031331641164833E+01    0.362833256109296753E+01   -0.437262293451482531E+01
   -0.676120152155794685E+00    0.561973923385036933E+01    0.326713324939932903E+01    0.364987018168028188E+01   -0.433539984547644153E+01
   -0.968951183539696892E+00    0.664809868091507994E+01    0.343842746047328074E+01    0.406161588723269418E+01   -0.432717172337851075E+01
   -0.845532542808742793E+00    0.621807959709262281E+01    0.317427383640993854E+01    0.382162472165285472E+01   -0.432291940582949241E+01
   -0.890618796827412407E+00    0.634782827225364255E+01    0.327103974081302784E+01    0.408036298226905103E+01   -0.430841546439325018E+01
   -0.910309693127031361E+00    0.646255293192070823E+01    0.347861699566686111E+01    0.399683663283520785E+01   -0.429532958830820011E+01
   -0.699933024877724907E+00    0.570396882126296134E+01    0.328697598967612370E+01    0.369202630662487330E+01   -0.429438091342006700E+01
   -0.101413373618233882E+01    0.680121761168779759E+01    0.333556273866016983E+01    0.352472944282826939E+01   -0.428089519423758968E+01
   -0.734362235437144850E+00    0.580834486911904779E+01    0.334084769549648808E+01    0.367014712570670465E+01   -0.425898026594206058E+01
   -0.704558611643577137E+00    0.572076917506275606E+01    0.334114751339157756E+01    0.367236601122920492E+01   -0.424756581572836200E+01
   -0.110105216930942440E+01    0.708463422463637116E+01    0.334145310627116965E+01    0.350186045677923286E+01   -0.424568596746581939E+01
   -0.922404058144132843E+00    0.647399046323931238E+01    0.332175882558439728E+01    0.412210228854840199E+01   -0.423247608327660885E+01
   -0.924286939334125535E+00    0.651345270355042061E+01    0.346356631539681370E+01    0.387231933878469459E+01   -0.422520283081697112E+01
   -0.763752371685689102E+00    0.592896671618360749E+01    0.326526185182632611E+01    0.384660967706845724E+01   -0.422360269652995868E+01
   -0.689197248743600888E+00    0.566584434575559293E+01    0.318295241108452309E+01    0.368066074978286206E+01   -0.422302699075860577E+01
   -0.792549199776604318E+00    0.599688536729690380E+01    0.333686282508117005E+01    0.392631929285269354E+01   -0.421999838334190169E+01
   -0.777390379017874444E+00    0.598330244073761985E+01    0.336483330643225154E+01    0.370157973687114916E+01   -0.420829945729989241E+01
   -0.713171089121176216E+00    0.574640166920040496E+01    0.331011105426489394E+01    0.373380657188636800E+01   -0.419638852352044633E+01
   -0.102330269890084224E+01    0.687678266968583962E+01    0.347907454030056673E+01    0.403304700027331720E+01   -0.418526663015788625E+01
   -0.803688632670084946E+00    0.606505752455966096E+01    0.346638708855902689E+01    0.391393979846464202E+01   -0.418425508241044319E+01
   -0.710834612772954344E+00    0.572905308172305716E+01    0.333888827256474396E+01    0.369291060063387633E+01   -0.417763182361604990E+01
   -0.983529824533152519E+00    0.670931880376348211E+01    0.345508257598187152E+01    0.396113545253126675E+01   -0.417737680436965331E+01
   -0.704057636853103297E+00    0.573514209117568541E+01    0.334085585250705375E+01    0.358925725093875458E+01   -0.416927935296233620E+01
   -0.843317780952220097E+00    0.620487620732267864E+01    0.316922068890764663E+01    0.370273239497973528E+01   -0.416763581169938568E+01
   -0.694191466191414142E+00    0.568108481284045030E+01    0.322480340390886555E+01    0.357988517426444819E+01   -0.415919074674779043E+01
   -0.988561656191417892E+00    0.674662964265993814E+01    0.337775851121085324E+01    0.398282162584363952E+01   -0.415737133087412669E+01
   -0.919415778629504299E+00    0.648929743201950426E+01    0.338039704418532105E+01    0.370972291406331767E+01   -0.415717722681869972E+01
   -0.686004533286436846E+00    0.565381612681918799E+01    0.324129422495099728E+01    0.365266073140050462E+01   -0.414464530652729568E+01
   -0.806641755084948286E+00    0.606073584799011655E+01    0.326779645325925783E+01    0.356515588410935091E+01   -0.414173449693892515E+01
   -0.879796840138831637E+00    0.634856955248651467E+01    0.349416203968603067E+01    0.397120055531436966E+01   -0.414010991965917352E+01
   -0.109059707869972033E+01    0.706114705911309404E+01    0.340511054588324624E+01    0.355546225996819798E+01   -0.412273132666900821E+01
   -0.709757354296261855E+00    0.572923550310715068E+01    0.320896340193651231E+01    0.371364227047708484E+01   -0.412090751605901318E+01
   -0.715878529337462322E+00    0.573721996472936002E+01    0.347881289211466127E+01    0.381287371834091493E+01   -0.411723612499261726E+01
   -0.817209532981759690E+00    0.609077665111484556E+01    0.327379920931049595E+01    0.373600417555779440E+01   -0.411275597899820688E+01
   -0.104100763696966658E+01    0.688939540289168573E+01    0.333231839576220112E+01    0.351936555973462850E+01   -0.409491050450379745E+01
   -0.104269678126458043E+01    0.692243631415711658E+01    0.348468637822283256E+01    0.363806939458353762E+01   -0.409454202335527651E+01
   -0.759830446044454266E+00    0.591309602505496468E+01    0.315734277474299940E+01    0.354292984500347652E+01   -0.409252774410918718E+01
   -0.100751854044543299E+01    0.680015206951358664E+01    0.337420833145986565E+01    0.380676143447802851E+01   -0.409251475339351156E+01
   -0.653810819553395373E+00    0.557295690531466015E+01    0.319355873295820647E+01    0.355826011355513128E+01   -0.409115493760804227E+01
   -0.878904287835256426E+00    0.630532545633097463E+01    0.325836331519347411E+01    0.399860481688610614E+01   -0.408189687032475579E+01
   -0.886843694588950626E+00    0.634010025261510179E+01    0.335845175426326659E+01    0.365384740896663462E+01   -0.407545044418343227E+01
   -0.647998162838379299E+00    0.552926978175333339E+01    0.328690827573341782E+01    0.360642432201426111E+01   -0.407115335661590194E+01
   -0.902337774325112418E+00    0.639305963638801700E+01    0.318672861154559861E+01    0.394023956606002468E+01   -0.407060608093153586E+01
   -0.915174031917340702E+00    0.644009703764531771E+01    0.319530726914439223E+01    0.379653633590730255E+01   -0.405877008714013421E+01
   -0.809324274182219749E+00    0.609999953327404754E+01    0.337125989124370529E+01    0.364962840212549278E+01   -0.404961901641189570E+01
   -0.791653605977609143E+00    0.604380595696190070E+01    0.326818849131624400E+01    0.362141759879937375E+01   -0.404599319350044695E+01
   -0.100248446852609474E+01    0.678554633118248596E+01    0.337533182015106625E+01    0.411401946095507665E+01   -0.404576931087045821E+01
   -0.999983382177520363E+00    0.677588532980683844E+01    0.341349074994100032E+01    0.388817177492467714E+01   -0.404224058648203766E+01
   -0.772889166477290779E+00    0.593997813071089809E+01    0.316275847312694625E+01    0.363758854876320381E+01   -0.403416951258808343E+01
   -0.932851343036723568E+00    0.653780800718303556E+01    0.322943274395316937E+01    0.408700859579082554E+01   -0.403119881469380292E+01
   -0.726897943128726132E+00    0.578826478649632925E+01    0.325266888096481788E+01    0.380378428620127851E+01   -0.402367615475280349E+01
   -0.103690226611619396E+01    0.689030216949436891E+01    0.335937606953258960E+01    0.366777784260340356E+01   -0.401890216765024544E+01
   -0.889115651615419722E+00    0.637766442935801425E+01    0.318427179693201756E+01    0.384649641572553147E+01   -0.400909737351948081E+01
   -0.848230602277201262E+00    0.620527350719841486E+01    0.345919357645182712E+01    0.371221572075716422E+01   -0.400526731724167373E+01
   -0.745339750582828531E+00    0.586228978778288656E+01    0.330726578122136061E+01    0.377674422727888182E+01   -0.398570871062400744E+01
   -0.890638721888350471E+00    0.634645476660763652E+01    0.321007945135974371E+01    0.364423539351362891E+01   -0.398118999490262970E+01
   -0.872264453587039190E+00    0.629295536596353955E+01    0.345228962319546095E+01    0.363870487201521087E+01   -0.397666760823315890E+01
   -0.667015447940225714E+00    0.557859519562834372E+01    0.345988165703826400E+01    0.363863366268000510E+01   -0.397451862248722154E+01
   -0.774595416871862064E+00    0.595025717933219678E+01    0.321368161349596448E+01    0.359237675061386419E+01   -0.395940437311497284E+01
   -0.857603829225518588E+00    0.623033179710130014E+01    0.329766534471129402E+01    0.406565835234667983E+01   -0.394788903156676074E+01
   -0.830988007591886735E+00    0.617519977526425734E+01    0.318721630511508991E+01    0.385233113409625005E+01   -0.394771289411077531E+01
   -0.716000383827260833E+00    0.576853627238333200E+01    0.325318564848279834E+01    0.367258041303422722E+01   -0.394349261745893287E+01
   -0.100896611098644429E+01    0.681027821217332097E+01    0.347320150084917945E+01    0.382435410048503854E+01   -0.393959807742646095E+01
   -0.798322844501732076E+00    0.603108500220918220E+01    0.317575317721073924E+01    0.355516473435335012E+01   -0.393941698157108622E+01
   -0.948264585754969636E+00    0.659254328498736530E+01    0.342903138955498044E+01    0.372920482191794855E+01   -0.392654173304546994E+01
   -0.753784397060135447E+00    0.588498858356314258E+01    0.332145341503864611E+01    0.386310055126513907E+01   -0.392003760350288921E+01
   -0.100108393608324375E+01    0.677528288066306672E+01    0.333975363438523365E+01    0.410241718105329589E+01   -0.391785438834093558E+01
   -0.797444961115087780E+00    0.605025099298231694E+01    0.318691928403952884E+01    0.392405122533085970E+01   -0.390851660679054191E+01
   -0.834990518231555345E+00    0.614533741045412540E+01    0.321510049138644760E+01    0.398456420673696288E+01   -0.390490163894144393E+01
   -0.739976079500549444E+00    0.582007863767622613E+01    0.346860483360642879E+01    0.372595106107828444E+01   -0.390446757062880856E+01
   -0.664914587660141443E+00    0.558337907069976147E+01    0.345641098154910642E+01    0.359713995352809013E+01   -0.390427202705374299E+01
   -0.968067467857112174E+00    0.664930433195464410E+01    0.323679968005103236E+01    0.373693185777826553E+01   -0.389837864476334195E+01
   -0.585589238423207092E+00    0.534405666205522412E+01    0.317433977382709998E+01    0.350382340156181371E+01   -0.388877547791042311E+01
   -0.831481781875136328E+00    0.613582602067300620E+01    0.319213323115947389E+01    0.384637707959555808E+01   -0.388851393902519193E+01
   -0.811101161817792793E+00    0.611120873680658150E+01    0.323824462336197616E+01    0.363145991107471966E+01   -0.388163444716581463E+01
   -0.935384738689417183E+00    0.654032961189364848E+01    0.334395396104882003E+01    0.362365442812886140E+01   -0.387500044911894292E+01
   -0.976466512033958178E+00    0.666432974980265058E+01    0.325334751376592513E+01    0.376565177444177168E+01   -0.387110611061080023E+01
   -0.101773284525330032E+01    0.683113128263376890E+01    0.339867276213370273E+01    0.377327781787144856E+01   -0.386806645375805447E+01
   -0.969058829701854085E+00    0.667727316879847077E+01    0.341475838121831554E+01    0.406183588805248341E+01   -0.385935151597972270E+01
   -0.686751133035500949E+00    0.568275833308971556E+01    0.323393043308290729E+01    0.357424415765301351E+01   -0.385534900537788161E+01
   -0.795175094398687499E+00    0.604490191417646905E+01    0.337303539516039752E+01    0.372850673617253392E+01   -0.385371524802608389E+01
   -0.906230302824149181E+00    0.641213334273903257E+01    0.341390479848327377E+01    0.399842164529027055E+01   -0.384122032443161210E+01
   -0.701458275384190699E+00    0.570773186710089675E+01    0.321346614861164070E+01    0.354987518072973707E+01   -0.383977993196637390E+01
   -0.977430444536999676E+00    0.668488148874544486E+01    0.344193225427581950E+01    0.400002730685690722E+01   -0.383496691925886291E+01
   -0.104855104211261008E+01    0.693332820861727583E+01    0.347311960983186552E+01    0.370732705044228483E+01   -0.382830090681849811E+01
   -0.101993721397747406E+01    0.685468369896475593E+01    0.345949179612416824E+01    0.403985337445697468E+01   -0.382269340930044121E+01
   -0.944312857842704023E+00    0.653931947369874500E+01    0.333541769310974434E+01    0.352973354018522256E+01   -0.382189198316445244E+01
   -0.862491307174171329E+00    0.626427326883905877E+01    0.329769304264880692E+01    0.408602315760748347E+01   -0.381815392825707356E+01
   -0.892210323200383959E+00    0.636415987886018897E+01    0.345004642413827911E+01    0.382535992783783829E+01   -0.381181739054590984E+01
   -0.986524365012206639E+00    0.668290536584602535E+01    0.327158593810169362E+01    0.354768137766151082E+01   -0.381161999618439662E+01
   -0.848738243204745002E+00    0.619594025271523829E+01    0.326857339701276794E+01    0.402825940207739297E+01   -0.380999383018521343E+01
   -0.690932943380668796E+00    0.567070483785630408E+01    0.328238529974488813E+01    0.366656422999911191E+01   -0.380232638849396576E+01
   -0.737784247880266975E+00    0.582979132887613005E+01    0.334903585942873327E+01    0.377224079597931494E+01   -0.379806948471837513E+01
   -0.762757893232699047E+00    0.591920066426622338E+01    0.336086435598475841E+01    0.383274187165201408E+01   -0.379620003661510941E+01
   -0.973777329664235802E+00    0.667210374921057170E+01    0.336835475693613784E+01    0.361162588633642923E+01   -0.379561907347867544E+01
   -0.833902974655667428E+00    0.616027760300894922E+01    0.337020499243132399E+01    0.404145867419337446E+01   -0.379100654868454390E+01
   -0.972770398334980246E+00    0.666696932139216614E+01    0.325377888135888949E+01    0.386293581096800054E+01   -0.379075904977428957E+01
   -0.739424175233923675E+00    0.582257008011147459E+01    0.323537450322639852E+01    0.385218311804456137E+01   -0.378781119476107397E+01
